"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",14,8,2018,"GP001F",2526,"12",1,1,1,111.53,,26.62,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,2,1,83,,15.25,1,"*",,,,"","********1*",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,3,1,72.73,,12.46,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,4,1,68.73,,12.44,1,"*",,,,"","*1********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,5,1,71.38,,13.12,1,"*",,,,"","*2********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,6,1,65.22,,10.92,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,7,1,75.33,,13.18,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,8,1,53.28,,8.56,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,9,1,113.06,,28.36,1,"*",,,,"","***1******",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,10,1,90.76,,19.71,1,"*",,,,"","**1*******",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,11,1,91.33,,16.97,1,"*",,,,"","*1********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,12,1,87.01,,16.06,1,"*",,,,"","**1*******",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,13,1,89.51,,15.96,1,"*",,,,"","*1********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,14,1,96.32,,17.94,1,"*",,,,"","********1*",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,15,1,64.84,,11.42,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,16,1,72.23,,,2,"M",,,,"","1****1****",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,17,1,73.51,,13.66,4,"*",,,,"","11****1***",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,18,1,66.87,,14.11,4,"*",,,,"","*****1****",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,19,1,85.72,,15.24,1,"*",,,,"","*******1**",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,20,1,80.14,,14.19,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,21,1,64.17,,10.54,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,22,1,66.76,,11.69,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,23,1,57.57,,9.56,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,24,1,64.84,,10.89,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,25,1,78.57,,13.48,1,"*",,,,"","**1*******",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,26,1,87.11,,20.85,4,"*",,,,"","1*1*******",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,27,1,116.39,,29.67,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,28,1,112.91,,29.21,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,29,1,122.02,,31.49,1,"*",,,,"","********1*",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,30,1,68.76,,12.18,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,31,1,81.3,,11.68,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,32,1,58.09,,9.77,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,33,1,74.57,,12.94,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,34,1,81.12,,15.1,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,35,1,61.79,,10.66,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,36,1,88.57,,17.47,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,37,1,75.98,,13.39,1,"*",,,,"","*********1",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,38,1,55.64,,9.11,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,39,1,57.04,,9.27,1,"*",,,,"","**********",,,""
"scs",14,8,2018,"GP001F",2526,"12",1,40,1,103.89,,25.5,1,"*",,,,"","*1*****1**",,,""
