"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,17,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,43,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,60,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,60,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2018-07-10","P041",2,63,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
